x-axis,1,3,4
second,Volt,Volt,Volt
-220.5000E-06,+20.5976757E-03,+86.1370123E-03,-370.6881242E-03
-220.3750E-06,+26.2584796E-03,+68.2624836E-03,-298.1152606E-03
-220.2500E-06,+28.1108665E-03,+42.7645253E-03,-194.6661411E-03
-220.1250E-06,+26.3828515E-03,+12.3345633E-03,-71.1975495E-03
-220.0000E-06,+21.3024495E-03,-19.6528735E-03,+58.2277004E-03
-219.8750E-06,+15.2704144E-03,-51.0346257E-03,+185.3759402E-03
-219.7500E-06,+7.2069723E-03,-76.2730048E-03,+287.9324718E-03
-219.6250E-06,-334.4849E-06,-93.7649959E-03,+359.1573454E-03
-219.5000E-06,-6.4098617E-03,-101.9394618E-03,+392.5109883E-03
-219.3750E-06,-13.7327260E-03,-99.5076151E-03,+382.5467924E-03
-219.2500E-06,-20.0304646E-03,-87.0614783E-03,+331.6328482E-03
-219.1250E-06,-24.5662686E-03,-65.9308253E-03,+245.1428994E-03
-219.0000E-06,-27.7660173E-03,-38.0328985E-03,+131.7842323E-03
-218.8750E-06,-27.1027007E-03,-5.4306689E-03,+373.4296E-06
-218.7500E-06,-24.4795852E-03,+26.2653106E-03,-128.4506896E-03
-218.6250E-06,-18.5568465E-03,+54.8873267E-03,-244.1774471E-03
-218.5000E-06,-11.3319722E-03,+77.8760199E-03,-337.6623708E-03
-218.3750E-06,-1.4538316E-03,+91.4287836E-03,-392.6567169E-03
-218.2500E-06,+10.1542084E-03,+94.9854732E-03,-406.7741791E-03
-218.1250E-06,+19.6177762E-03,+88.3138339E-03,-379.4682748E-03
-218.0000E-06,+25.3991831E-03,+71.8647134E-03,-312.7063409E-03
-217.8750E-06,+28.0147610E-03,+46.6217803E-03,-210.3319701E-03
-217.7500E-06,+26.6504394E-03,+16.6608824E-03,-88.8671473E-03
-217.6250E-06,+21.8338566E-03,-15.2673522E-03,+40.6309669E-03
-217.5000E-06,+16.6988064E-03,-47.1181685E-03,+169.3822218E-03
-217.3750E-06,+7.7496858E-03,-73.2218114E-03,+275.5273212E-03
-217.2500E-06,+762.2487E-06,-91.9024017E-03,+351.5612400E-03
-217.1250E-06,-5.6184045E-03,-101.3929794E-03,+390.2704104E-03
-217.0000E-06,-12.6341079E-03,-100.5869179E-03,+386.9915160E-03
-216.8750E-06,-18.9714194E-03,-89.3157183E-03,+340.8866170E-03
-216.7500E-06,-24.3627510E-03,-69.2734760E-03,+258.8049595E-03
-216.6250E-06,-27.5059670E-03,-42.1588406E-03,+148.5065939E-03
-216.5000E-06,-27.2836052E-03,-9.8344063E-03,+18.1523239E-03
-216.3750E-06,-25.0863691E-03,+22.0073019E-03,-111.2000616E-03
-216.2500E-06,-18.8357410E-03,+51.2850968E-03,-229.5499347E-03
-216.1250E-06,-12.7735551E-03,+74.7155300E-03,-324.8018181E-03
-216.0000E-06,-2.8125000E-03,+89.7574582E-03,-385.9531994E-03
-215.8750E-06,+8.6768215E-03,+95.1038778E-03,-407.3206615E-03
-215.7500E-06,+17.9500626E-03,+89.8212145E-03,-385.6253099E-03
-215.6250E-06,+24.7660173E-03,+74.6426657E-03,-323.9274463E-03
-215.5000E-06,+27.7829771E-03,+50.3697388E-03,-225.5059649E-03
-215.3750E-06,+26.7013188E-03,+20.9689853E-03,-106.3363682E-03
-215.2500E-06,+22.7402636E-03,-10.8727229E-03,+22.9613691E-03
-215.1250E-06,+16.9720476E-03,-42.1816107E-03,+149.2898853E-03
-215.0000E-06,+9.1592336E-03,-69.2188278E-03,+259.3332259E-03
-214.8750E-06,+1.6121231E-03,-89.8622007E-03,+343.2547074E-03
-214.7500E-06,-5.0417713E-03,-100.6825523E-03,+387.4104858E-03
-214.6250E-06,-11.8897612E-03,-101.3110071E-03,+389.9243049E-03
-214.5000E-06,-18.6020727E-03,-91.4060135E-03,+349.4117425E-03
-214.3750E-06,-23.7201631E-03,-72.4840602E-03,+271.9751855E-03
-214.2500E-06,-27.2553389E-03,-46.2028104E-03,+164.9557143E-03
-214.1250E-06,-27.9751881E-03,-15.2719062E-03,+40.1027006E-03
-214.0000E-06,-26.1284545E-03,+16.6882065E-03,-89.5775744E-03
